timestamp,mid_price,spread,best_bid,best_ask,bid_prices,bid_quantities,ask_prices,ask_quantities,bid_volume,ask_volume
1700000025.2,999.8349,0.1,999.78,999.88,"[999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43, 999.38, 999.33]","[13.0, 42.0, 92.0, 162.0, 6.0, 231.0, 245.0, 213.0, 40.0, 398.0]","[999.88, 999.93, 999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33]","[2.0, 3.0, 29.0, 11.0, 4.0, 124.0, 280.0, 290.0, 207.0, 40.0]",1442.0,990.0
1700000025.3,999.8828,0.68,999.54,1000.22,"[999.54, 999.49, 999.44, 999.39, 999.34, 999.29, 999.24, 999.19, 999.14, 999.09]","[8.0, 337.0, 219.0, 60.0, 70.0, 33.0, 95.0, 17.0, 119.0, 398.0]","[1000.22, 1000.27, 1000.32, 1000.37, 1000.42, 1000.47, 1000.52, 1000.57, 1000.62, 1000.67]","[32.0, 10.0, 35.0, 123.0, 36.0, 76.0, 38.0, 74.0, 33.0, 501.0]",1356.0,958.0
1700000025.4,999.8785,0.12,999.82,999.94,"[999.82, 999.77, 999.72, 999.67, 999.62, 999.57, 999.52, 999.47, 999.42, 999.37]","[195.0, 134.0, 10.0, 160.0, 125.0, 222.0, 58.0, 98.0, 292.0, 283.0]","[999.94, 999.99, 1000.04, 1000.09, 1000.14, 1000.19, 1000.24, 1000.29, 1000.34, 1000.39]","[42.0, 102.0, 8.0, 106.0, 1.0, 10.0, 6.0, 424.0, 312.0, 193.0]",1577.0,1204.0
1700000025.5,999.8843,0.1,999.83,999.93,"[999.83, 999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43, 999.38]","[6.0, 78.0, 138.0, 157.0, 385.0, 80.0, 23.0, 20.0, 33.0, 614.0]","[999.93, 999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38]","[6.0, 52.0, 237.0, 61.0, 14.0, 148.0, 23.0, 330.0, 10.0, 134.0]",1534.0,1015.0
1700000025.6,999.8773,0.1,999.83,999.93,"[999.83, 999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43, 999.38]","[2.0, 44.0, 39.0, 28.0, 122.0, 157.0, 376.0, 643.0, 107.0, 11.0]","[999.93, 999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38]","[13.0, 2.0, 43.0, 9.0, 291.0, 8.0, 216.0, 39.0, 74.0, 299.0]",1529.0,994.0
1700000025.7,999.8811,0.1,999.83,999.93,"[999.83, 999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43, 999.38]","[31.0, 63.0, 51.0, 70.0, 130.0, 5.0, 56.0, 94.0, 193.0, 112.0]","[999.93, 999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38]","[25.0, 21.0, 61.0, 19.0, 9.0, 277.0, 135.0, 16.0, 4.0, 187.0]",805.0,754.0
1700000025.8,999.8356,0.15,999.76,999.91,"[999.76, 999.71, 999.66, 999.61, 999.56, 999.51, 999.46, 999.41, 999.36, 999.31]","[2.0, 13.0, 5.0, 134.0, 18.0, 227.0, 187.0, 92.0, 97.0, 19.0]","[999.91, 999.96, 1000.01, 1000.06, 1000.11, 1000.16, 1000.21, 1000.26, 1000.31, 1000.36]","[14.0, 7.0, 141.0, 63.0, 9.0, 217.0, 9.0, 39.0, 311.0, 175.0]",794.0,985.0
1700000025.9,999.833,0.41,999.63,1000.04,"[999.63, 999.58, 999.53, 999.48, 999.43, 999.38, 999.33, 999.28, 999.23, 999.18]","[9.0, 22.0, 40.0, 173.0, 15.0, 196.0, 4.0, 45.0, 43.0, 115.0]","[1000.04, 1000.09, 1000.14, 1000.19, 1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49]","[28.0, 257.0, 39.0, 95.0, 4.0, 181.0, 77.0, 72.0, 25.0, 524.0]",662.0,1302.0
1700000026.0,999.8612,0.1,999.81,999.91,"[999.81, 999.76, 999.71, 999.66, 999.61, 999.56, 999.51, 999.46, 999.41, 999.36]","[2.0, 115.0, 77.0, 51.0, 34.0, 162.0, 210.0, 81.0, 139.0, 613.0]","[999.91, 999.96, 1000.01, 1000.06, 1000.11, 1000.16, 1000.21, 1000.26, 1000.31, 1000.36]","[223.0, 133.0, 53.0, 11.0, 192.0, 4.0, 53.0, 6.0, 188.0, 82.0]",1484.0,945.0
1700000026.1,999.8728,0.12,999.81,999.93,"[999.81, 999.76, 999.71, 999.66, 999.61, 999.56, 999.51, 999.46, 999.41, 999.36]","[42.0, 8.0, 8.0, 111.0, 61.0, 71.0, 10.0, 143.0, 139.0, 5.0]","[999.93, 999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38]","[5.0, 50.0, 6.0, 28.0, 15.0, 85.0, 99.0, 133.0, 229.0, 89.0]",598.0,739.0
1700000026.2,999.8526,0.39,999.66,1000.05,"[999.66, 999.61, 999.56, 999.51, 999.46, 999.41, 999.36, 999.31, 999.26, 999.21]","[43.0, 31.0, 68.0, 24.0, 47.0, 150.0, 141.0, 439.0, 59.0, 157.0]","[1000.05, 1000.1, 1000.15, 1000.2, 1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5]","[34.0, 3.0, 23.0, 283.0, 56.0, 13.0, 89.0, 209.0, 343.0, 193.0]",1159.0,1246.0
1700000026.3,999.852,0.22,999.74,999.96,"[999.74, 999.69, 999.64, 999.59, 999.54, 999.49, 999.44, 999.39, 999.34, 999.29]","[51.0, 166.0, 81.0, 64.0, 22.0, 95.0, 43.0, 21.0, 394.0, 85.0]","[999.96, 1000.01, 1000.06, 1000.11, 1000.16, 1000.21, 1000.26, 1000.31, 1000.36, 1000.41]","[81.0, 98.0, 37.0, 38.0, 129.0, 3.0, 181.0, 43.0, 34.0, 45.0]",1022.0,689.0
1700000026.4,999.8358,0.45,999.61,1000.06,"[999.61, 999.56, 999.51, 999.46, 999.41, 999.36, 999.31, 999.26, 999.21, 999.16]","[23.0, 69.0, 439.0, 17.0, 86.0, 27.0, 379.0, 10.0, 10.0, 91.0]","[1000.06, 1000.11, 1000.16, 1000.21, 1000.26, 1000.31, 1000.36, 1000.41, 1000.46, 1000.51]","[5.0, 24.0, 127.0, 39.0, 3.0, 421.0, 20.0, 116.0, 127.0, 81.0]",1151.0,963.0
1700000026.5,999.8371,0.12,999.78,999.9,"[999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43, 999.38, 999.33]","[15.0, 71.0, 4.0, 125.0, 116.0, 134.0, 151.0, 416.0, 19.0, 14.0]","[999.9, 999.95, 1000.0, 1000.05, 1000.1, 1000.15, 1000.2, 1000.25, 1000.3, 1000.35]","[4.0, 46.0, 9.0, 70.0, 88.0, 14.0, 223.0, 65.0, 188.0, 208.0]",1065.0,915.0
1700000026.6,999.8056,0.45,999.58,1000.03,"[999.58, 999.53, 999.48, 999.43, 999.38, 999.33, 999.28, 999.23, 999.18, 999.13]","[15.0, 209.0, 7.0, 1.0, 21.0, 75.0, 104.0, 161.0, 150.0, 70.0]","[1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48]","[61.0, 4.0, 3.0, 13.0, 15.0, 61.0, 128.0, 587.0, 44.0, 167.0]",813.0,1083.0
1700000026.7,999.8267,0.1,999.78,999.88,"[999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43, 999.38, 999.33]","[1.0, 84.0, 315.0, 257.0, 63.0, 6.0, 26.0, 246.0, 42.0, 162.0]","[999.88, 999.93, 999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33]","[18.0, 46.0, 130.0, 55.0, 537.0, 58.0, 62.0, 103.0, 10.0, 302.0]",1202.0,1321.0
1700000026.8,999.8298,0.24,999.71,999.95,"[999.71, 999.66, 999.61, 999.56, 999.51, 999.46, 999.41, 999.36, 999.31, 999.26]","[38.0, 57.0, 79.0, 27.0, 176.0, 1.0, 10.0, 206.0, 464.0, 53.0]","[999.95, 1000.0, 1000.05, 1000.1, 1000.15, 1000.2, 1000.25, 1000.3, 1000.35, 1000.4]","[8.0, 43.0, 12.0, 2.0, 74.0, 13.0, 131.0, 71.0, 450.0, 153.0]",1111.0,957.0
1700000026.9,999.8174,0.13,999.75,999.88,"[999.75, 999.7, 999.65, 999.6, 999.55, 999.5, 999.45, 999.4, 999.35, 999.3]","[52.0, 108.0, 54.0, 64.0, 19.0, 3.0, 45.0, 113.0, 247.0, 125.0]","[999.88, 999.93, 999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33]","[140.0, 64.0, 141.0, 536.0, 259.0, 373.0, 75.0, 27.0, 74.0, 16.0]",830.0,1705.0
1700000027.0,999.835,0.1,999.78,999.88,"[999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43, 999.38, 999.33]","[1.0, 151.0, 279.0, 106.0, 95.0, 85.0, 510.0, 60.0, 259.0, 51.0]","[999.88, 999.93, 999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33]","[14.0, 80.0, 116.0, 12.0, 118.0, 126.0, 30.0, 397.0, 115.0, 78.0]",1597.0,1086.0
1700000027.1,999.871,0.1,999.82,999.92,"[999.82, 999.77, 999.72, 999.67, 999.62, 999.57, 999.52, 999.47, 999.42, 999.37]","[3.0, 91.0, 237.0, 204.0, 51.0, 158.0, 58.0, 25.0, 78.0, 87.0]","[999.92, 999.97, 1000.02, 1000.07, 1000.12, 1000.17, 1000.22, 1000.27, 1000.32, 1000.37]","[10.0, 33.0, 48.0, 28.0, 6.0, 32.0, 287.0, 126.0, 64.0, 55.0]",992.0,689.0
1700000027.2,999.8865,0.1,999.84,999.94,"[999.84, 999.79, 999.74, 999.69, 999.64, 999.59, 999.54, 999.49, 999.44, 999.39]","[12.0, 115.0, 46.0, 16.0, 3.0, 420.0, 1.0, 112.0, 173.0, 144.0]","[999.94, 999.99, 1000.04, 1000.09, 1000.14, 1000.19, 1000.24, 1000.29, 1000.34, 1000.39]","[23.0, 120.0, 164.0, 47.0, 75.0, 86.0, 149.0, 33.0, 11.0, 96.0]",1042.0,804.0
1700000027.3,999.8217,0.12,999.76,999.88,"[999.76, 999.71, 999.66, 999.61, 999.56, 999.51, 999.46, 999.41, 999.36, 999.31]","[75.0, 38.0, 58.0, 81.0, 140.0, 99.0, 73.0, 77.0, 33.0, 95.0]","[999.88, 999.93, 999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33]","[67.0, 30.0, 33.0, 71.0, 18.0, 10.0, 164.0, 48.0, 46.0, 343.0]",769.0,830.0
1700000027.4,999.8006,0.12,999.74,999.86,"[999.74, 999.69, 999.64, 999.59, 999.54, 999.49, 999.44, 999.39, 999.34, 999.29]","[45.0, 198.0, 37.0, 169.0, 130.0, 337.0, 32.0, 228.0, 26.0, 271.0]","[999.86, 999.91, 999.96, 1000.01, 1000.06, 1000.11, 1000.16, 1000.21, 1000.26, 1000.31]","[17.0, 3.0, 126.0, 5.0, 184.0, 24.0, 104.0, 5.0, 12.0, 49.0]",1473.0,529.0
1700000027.5,999.8257,0.1,999.78,999.88,"[999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43, 999.38, 999.33]","[5.0, 9.0, 48.0, 5.0, 237.0, 276.0, 8.0, 171.0, 175.0, 133.0]","[999.88, 999.93, 999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33]","[13.0, 47.0, 137.0, 29.0, 154.0, 69.0, 277.0, 132.0, 264.0, 499.0]",1067.0,1621.0
1700000027.6,999.8747,0.1,999.82,999.92,"[999.82, 999.77, 999.72, 999.67, 999.62, 999.57, 999.52, 999.47, 999.42, 999.37]","[50.0, 205.0, 397.0, 70.0, 281.0, 51.0, 64.0, 383.0, 151.0, 295.0]","[999.92, 999.97, 1000.02, 1000.07, 1000.12, 1000.17, 1000.22, 1000.27, 1000.32, 1000.37]","[21.0, 95.0, 137.0, 42.0, 71.0, 46.0, 273.0, 167.0, 28.0, 516.0]",1947.0,1396.0
1700000027.7,999.8765,0.1,999.83,999.93,"[999.83, 999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43, 999.38]","[44.0, 14.0, 27.0, 166.0, 37.0, 439.0, 34.0, 312.0, 348.0, 212.0]","[999.93, 999.98, 1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38]","[12.0, 28.0, 54.0, 130.0, 398.0, 129.0, 152.0, 218.0, 94.0, 43.0]",1633.0,1258.0
1700000027.8,999.9018,0.76,999.52,1000.28,"[999.52, 999.47, 999.42, 999.37, 999.32, 999.27, 999.22, 999.17, 999.12, 999.07]","[79.0, 20.0, 75.0, 102.0, 56.0, 129.0, 464.0, 99.0, 120.0, 201.0]","[1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53, 1000.58, 1000.63, 1000.68, 1000.73]","[33.0, 114.0, 41.0, 92.0, 162.0, 32.0, 98.0, 96.0, 95.0, 89.0]",1345.0,852.0
1700000027.9,999.9054,0.23,999.79,1000.02,"[999.79, 999.74, 999.69, 999.64, 999.59, 999.54, 999.49, 999.44, 999.39, 999.34]","[5.0, 137.0, 33.0, 33.0, 43.0, 300.0, 59.0, 124.0, 21.0, 338.0]","[1000.02, 1000.07, 1000.12, 1000.17, 1000.22, 1000.27, 1000.32, 1000.37, 1000.42, 1000.47]","[108.0, 3.0, 29.0, 18.0, 418.0, 31.0, 191.0, 243.0, 452.0, 85.0]",1093.0,1578.0
1700000028.0,999.9059,0.1,999.86,999.96,"[999.86, 999.81, 999.76, 999.71, 999.66, 999.61, 999.56, 999.51, 999.46, 999.41]","[46.0, 78.0, 41.0, 96.0, 87.0, 72.0, 158.0, 19.0, 33.0, 225.0]","[999.96, 1000.01, 1000.06, 1000.11, 1000.16, 1000.21, 1000.26, 1000.31, 1000.36, 1000.41]","[208.0, 68.0, 46.0, 140.0, 476.0, 50.0, 56.0, 1.0, 81.0, 19.0]",855.0,1145.0
1700000028.1,999.9447,0.61,999.64,1000.25,"[999.64, 999.59, 999.54, 999.49, 999.44, 999.39, 999.34, 999.29, 999.24, 999.19]","[8.0, 273.0, 59.0, 2.0, 301.0, 60.0, 255.0, 72.0, 46.0, 156.0]","[1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5, 1000.55, 1000.6, 1000.65, 1000.7]","[8.0, 96.0, 141.0, 24.0, 152.0, 153.0, 448.0, 17.0, 33.0, 86.0]",1232.0,1158.0
1700000028.2,999.9554,0.11,999.9,1000.01,"[999.9, 999.85, 999.8, 999.75, 999.7, 999.65, 999.6, 999.55, 999.5, 999.45]","[4.0, 99.0, 97.0, 61.0, 313.0, 651.0, 75.0, 431.0, 99.0, 313.0]","[1000.01, 1000.06, 1000.11, 1000.16, 1000.21, 1000.26, 1000.31, 1000.36, 1000.41, 1000.46]","[89.0, 28.0, 87.0, 46.0, 161.0, 66.0, 23.0, 279.0, 250.0, 319.0]",2143.0,1348.0
1700000028.3,999.9573,0.35,999.78,1000.13,"[999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43, 999.38, 999.33]","[12.0, 99.0, 21.0, 95.0, 115.0, 54.0, 150.0, 235.0, 132.0, 26.0]","[1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53, 1000.58]","[16.0, 103.0, 52.0, 48.0, 272.0, 70.0, 509.0, 190.0, 366.0, 111.0]",939.0,1737.0
1700000028.4,999.9889,0.1,999.94,1000.04,"[999.94, 999.89, 999.84, 999.79, 999.74, 999.69, 999.64, 999.59, 999.54, 999.49]","[20.0, 89.0, 12.0, 45.0, 132.0, 371.0, 41.0, 297.0, 129.0, 853.0]","[1000.04, 1000.09, 1000.14, 1000.19, 1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49]","[115.0, 58.0, 130.0, 4.0, 227.0, 47.0, 215.0, 140.0, 76.0, 506.0]",1989.0,1518.0
1700000028.5,999.993,0.11,999.94,1000.05,"[999.94, 999.89, 999.84, 999.79, 999.74, 999.69, 999.64, 999.59, 999.54, 999.49]","[21.0, 19.0, 77.0, 91.0, 92.0, 143.0, 47.0, 504.0, 11.0, 501.0]","[1000.05, 1000.1, 1000.15, 1000.2, 1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5]","[4.0, 28.0, 55.0, 22.0, 67.0, 68.0, 177.0, 76.0, 110.0, 74.0]",1506.0,681.0
1700000028.6,999.9785,0.1,999.93,1000.03,"[999.93, 999.88, 999.83, 999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48]","[32.0, 65.0, 38.0, 2.0, 96.0, 79.0, 3.0, 133.0, 53.0, 245.0]","[1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48]","[2.0, 37.0, 26.0, 6.0, 238.0, 80.0, 64.0, 243.0, 103.0, 199.0]",746.0,998.0
1700000028.7,999.9866,0.11,999.93,1000.04,"[999.93, 999.88, 999.83, 999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48]","[55.0, 2.0, 50.0, 302.0, 16.0, 220.0, 38.0, 329.0, 29.0, 90.0]","[1000.04, 1000.09, 1000.14, 1000.19, 1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49]","[45.0, 258.0, 24.0, 137.0, 51.0, 204.0, 148.0, 13.0, 134.0, 29.0]",1131.0,1043.0
1700000028.8,1000.0137,0.17,999.93,1000.1,"[999.93, 999.88, 999.83, 999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48]","[11.0, 177.0, 48.0, 72.0, 88.0, 63.0, 62.0, 156.0, 339.0, 257.0]","[1000.1, 1000.15, 1000.2, 1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5, 1000.55]","[10.0, 145.0, 99.0, 206.0, 47.0, 278.0, 32.0, 251.0, 105.0, 1.0]",1273.0,1174.0
1700000028.9,1000.0297,0.46,999.8,1000.26,"[999.8, 999.75, 999.7, 999.65, 999.6, 999.55, 999.5, 999.45, 999.4, 999.35]","[12.0, 24.0, 115.0, 136.0, 144.0, 9.0, 32.0, 20.0, 121.0, 5.0]","[1000.26, 1000.31, 1000.36, 1000.41, 1000.46, 1000.51, 1000.56, 1000.61, 1000.66, 1000.71]","[7.0, 58.0, 13.0, 122.0, 12.0, 301.0, 36.0, 46.0, 1.0, 254.0]",618.0,850.0
1700000029.0,1000.0274,0.89,999.58,1000.47,"[999.58, 999.53, 999.48, 999.43, 999.38, 999.33, 999.28, 999.23, 999.18, 999.13]","[7.0, 125.0, 16.0, 93.0, 42.0, 85.0, 20.0, 165.0, 90.0, 1.0]","[1000.47, 1000.52, 1000.57, 1000.62, 1000.67, 1000.72, 1000.77, 1000.82, 1000.87, 1000.92]","[17.0, 1.0, 14.0, 165.0, 45.0, 166.0, 203.0, 4.0, 469.0, 90.0]",644.0,1174.0
1700000029.1,1000.0443,0.1,999.99,1000.09,"[999.99, 999.94, 999.89, 999.84, 999.79, 999.74, 999.69, 999.64, 999.59, 999.54]","[21.0, 93.0, 211.0, 76.0, 3.0, 85.0, 47.0, 119.0, 89.0, 49.0]","[1000.09, 1000.14, 1000.19, 1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49, 1000.54]","[2.0, 1.0, 97.0, 42.0, 293.0, 403.0, 183.0, 134.0, 53.0, 107.0]",793.0,1315.0
1700000029.2,1000.0251,0.43,999.81,1000.24,"[999.81, 999.76, 999.71, 999.66, 999.61, 999.56, 999.51, 999.46, 999.41, 999.36]","[51.0, 19.0, 40.0, 310.0, 27.0, 172.0, 24.0, 30.0, 387.0, 112.0]","[1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49, 1000.54, 1000.59, 1000.64, 1000.69]","[33.0, 26.0, 38.0, 56.0, 28.0, 27.0, 216.0, 61.0, 106.0, 589.0]",1172.0,1180.0
1700000029.3,1000.0088,0.1,999.96,1000.06,"[999.96, 999.91, 999.86, 999.81, 999.76, 999.71, 999.66, 999.61, 999.56, 999.51]","[36.0, 133.0, 125.0, 204.0, 36.0, 98.0, 363.0, 282.0, 118.0, 17.0]","[1000.06, 1000.11, 1000.16, 1000.21, 1000.26, 1000.31, 1000.36, 1000.41, 1000.46, 1000.51]","[44.0, 1.0, 133.0, 255.0, 150.0, 40.0, 92.0, 112.0, 73.0, 380.0]",1412.0,1280.0
1700000029.4,1000.0376,0.39,999.84,1000.23,"[999.84, 999.79, 999.74, 999.69, 999.64, 999.59, 999.54, 999.49, 999.44, 999.39]","[40.0, 9.0, 174.0, 66.0, 11.0, 271.0, 209.0, 50.0, 93.0, 463.0]","[1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53, 1000.58, 1000.63, 1000.68]","[21.0, 55.0, 128.0, 43.0, 217.0, 150.0, 112.0, 107.0, 317.0, 253.0]",1386.0,1403.0
1700000029.5,1000.0211,0.1,999.97,1000.07,"[999.97, 999.92, 999.87, 999.82, 999.77, 999.72, 999.67, 999.62, 999.57, 999.52]","[24.0, 64.0, 2.0, 17.0, 302.0, 191.0, 197.0, 120.0, 54.0, 167.0]","[1000.07, 1000.12, 1000.17, 1000.22, 1000.27, 1000.32, 1000.37, 1000.42, 1000.47, 1000.52]","[2.0, 45.0, 1.0, 45.0, 464.0, 49.0, 165.0, 80.0, 7.0, 1.0]",1138.0,859.0
1700000029.6,1000.0358,0.1,999.99,1000.09,"[999.99, 999.94, 999.89, 999.84, 999.79, 999.74, 999.69, 999.64, 999.59, 999.54]","[25.0, 18.0, 60.0, 143.0, 3.0, 19.0, 402.0, 200.0, 31.0, 14.0]","[1000.09, 1000.14, 1000.19, 1000.24, 1000.29, 1000.34, 1000.39, 1000.44, 1000.49, 1000.54]","[96.0, 155.0, 60.0, 74.0, 10.0, 84.0, 113.0, 429.0, 32.0, 79.0]",915.0,1132.0
1700000029.7,1000.0106,0.1,999.96,1000.06,"[999.96, 999.91, 999.86, 999.81, 999.76, 999.71, 999.66, 999.61, 999.56, 999.51]","[77.0, 23.0, 27.0, 149.0, 11.0, 98.0, 50.0, 79.0, 112.0, 243.0]","[1000.06, 1000.11, 1000.16, 1000.21, 1000.26, 1000.31, 1000.36, 1000.41, 1000.46, 1000.51]","[47.0, 68.0, 70.0, 63.0, 217.0, 8.0, 153.0, 104.0, 34.0, 497.0]",869.0,1261.0
1700000029.8,1000.0071,0.39,999.81,1000.2,"[999.81, 999.76, 999.71, 999.66, 999.61, 999.56, 999.51, 999.46, 999.41, 999.36]","[20.0, 57.0, 96.0, 76.0, 110.0, 123.0, 80.0, 65.0, 71.0, 31.0]","[1000.2, 1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5, 1000.55, 1000.6, 1000.65]","[87.0, 187.0, 57.0, 72.0, 552.0, 237.0, 206.0, 43.0, 259.0, 19.0]",729.0,1719.0
1700000029.9,999.9929,0.16,999.91,1000.07,"[999.91, 999.86, 999.81, 999.76, 999.71, 999.66, 999.61, 999.56, 999.51, 999.46]","[20.0, 35.0, 36.0, 109.0, 52.0, 72.0, 319.0, 306.0, 11.0, 57.0]","[1000.07, 1000.12, 1000.17, 1000.22, 1000.27, 1000.32, 1000.37, 1000.42, 1000.47, 1000.52]","[106.0, 2.0, 19.0, 91.0, 99.0, 78.0, 80.0, 182.0, 224.0, 307.0]",1017.0,1188.0
1700000030.0,999.9824,0.1,999.93,1000.03,"[999.93, 999.88, 999.83, 999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48]","[45.0, 88.0, 281.0, 66.0, 48.0, 281.0, 7.0, 72.0, 160.0, 64.0]","[1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48]","[99.0, 62.0, 302.0, 57.0, 25.0, 259.0, 91.0, 241.0, 121.0, 25.0]",1112.0,1282.0
1700000030.1,999.9762,0.1,999.93,1000.03,"[999.93, 999.88, 999.83, 999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48]","[6.0, 5.0, 240.0, 24.0, 90.0, 4.0, 74.0, 40.0, 94.0, 375.0]","[1000.03, 1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48]","[20.0, 75.0, 26.0, 117.0, 17.0, 150.0, 186.0, 7.0, 6.0, 185.0]",952.0,789.0
1700000030.2,999.9808,0.4,999.78,1000.18,"[999.78, 999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43, 999.38, 999.33]","[243.0, 50.0, 76.0, 31.0, 379.0, 120.0, 98.0, 99.0, 15.0, 207.0]","[1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53, 1000.58, 1000.63]","[9.0, 13.0, 94.0, 7.0, 81.0, 111.0, 12.0, 49.0, 252.0, 154.0]",1318.0,782.0
1700000030.3,999.9957,0.1,999.95,1000.05,"[999.95, 999.9, 999.85, 999.8, 999.75, 999.7, 999.65, 999.6, 999.55, 999.5]","[44.0, 27.0, 49.0, 102.0, 212.0, 490.0, 196.0, 172.0, 653.0, 63.0]","[1000.05, 1000.1, 1000.15, 1000.2, 1000.25, 1000.3, 1000.35, 1000.4, 1000.45, 1000.5]","[36.0, 42.0, 82.0, 107.0, 346.0, 25.0, 112.0, 72.0, 33.0, 30.0]",2008.0,885.0
1700000030.4,1000.0079,0.1,999.96,1000.06,"[999.96, 999.91, 999.86, 999.81, 999.76, 999.71, 999.66, 999.61, 999.56, 999.51]","[115.0, 31.0, 69.0, 102.0, 101.0, 69.0, 332.0, 329.0, 135.0, 16.0]","[1000.06, 1000.11, 1000.16, 1000.21, 1000.26, 1000.31, 1000.36, 1000.41, 1000.46, 1000.51]","[29.0, 26.0, 57.0, 56.0, 83.0, 130.0, 156.0, 164.0, 227.0, 294.0]",1299.0,1222.0
1700000030.5,1000.0056,0.55,999.73,1000.28,"[999.73, 999.68, 999.63, 999.58, 999.53, 999.48, 999.43, 999.38, 999.33, 999.28]","[162.0, 23.0, 184.0, 101.0, 102.0, 25.0, 127.0, 88.0, 909.0, 313.0]","[1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53, 1000.58, 1000.63, 1000.68, 1000.73]","[39.0, 109.0, 51.0, 9.0, 265.0, 112.0, 56.0, 190.0, 356.0, 285.0]",2034.0,1472.0
1700000030.6,999.9664,0.1,999.92,1000.02,"[999.92, 999.87, 999.82, 999.77, 999.72, 999.67, 999.62, 999.57, 999.52, 999.47]","[103.0, 44.0, 3.0, 18.0, 6.0, 145.0, 312.0, 205.0, 38.0, 495.0]","[1000.02, 1000.07, 1000.12, 1000.17, 1000.22, 1000.27, 1000.32, 1000.37, 1000.42, 1000.47]","[10.0, 125.0, 69.0, 1.0, 26.0, 14.0, 122.0, 228.0, 192.0, 387.0]",1369.0,1174.0
1700000030.7,1000.0251,0.1,999.98,1000.08,"[999.98, 999.93, 999.88, 999.83, 999.78, 999.73, 999.68, 999.63, 999.58, 999.53]","[65.0, 60.0, 52.0, 187.0, 490.0, 61.0, 102.0, 158.0, 234.0, 242.0]","[1000.08, 1000.13, 1000.18, 1000.23, 1000.28, 1000.33, 1000.38, 1000.43, 1000.48, 1000.53]","[5.0, 1.0, 79.0, 15.0, 46.0, 111.0, 22.0, 262.0, 145.0, 12.0]",1651.0,698.0
